date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,AY.4.2,B.1.1.529,B.1.1.7,B.1.1.7+E484K,B.1.351,B.1.427/B.1.429,B.1.525,B.1.526,B.1.616,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.620,B.1.621,B.1.640,C.1.2,C.37,P.1,P.3,UNK,Other
2021-03-26,6328,780018,5106.571,13402,29,20,76772.224,622.825,502.607,1319.074,2.854,1.968,1.23,295,29.035,1711,168.403,0,0,0,27451,0,0,0,2702,18022,0.177,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,0,780018,5106.571,13402,0,20,76772.224,0,502.607,1319.074,0,1.968,1.23,295,29.035,1706,167.911,0,0,0,27942,0,0,0,2750,18224,0.179,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-28,0,780018,5106.571,13402,0,20,76772.224,0,502.607,1319.074,0,1.968,1.22,297,29.232,1718,169.092,1658543,1147101,511410,28432,16.32,11.29,5.03,2798,18425,0.181,69.44,8519.8,7.41,-2.59,838.5498692,,,,,,,,,,,,,,,,,,,,,,
2021-03-29,0,780018,5106.571,13402,0,20,76772.224,0,502.607,1319.074,0,1.968,1.22,301,29.626,1743,171.552,0,0,0,29805,0,0,0,2934,19820,0.195,69.44,0,0,0,0,0,0,86.2,0.6,7.2,0,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0,0.2,0,0,5.6
2021-03-30,16427,796445,5444.286,13430,28,16.429,78389.029,1616.805,535.847,1321.83,2.756,1.617,1.22,302,29.724,1882,185.233,0,0,0,31179,0,0,0,3069,21215,0.209,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,8441,804886,5557.429,13465,35,15.429,79219.823,830.794,546.982,1325.275,3.445,1.519,1.22,322,31.692,1870,184.052,0,0,0,32552,0,0,0,3204,22609,0.223,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,8305,813191,5643,13498,33,17.857,80037.232,817.408,555.405,1328.523,3.248,1.758,1.22,332,32.677,1871,184.151,0,0,0,33925,0,0,0,3339,24004,0.236,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,0,813191,4739,13498,0,13.714,80037.232,0,466.43,1328.523,0,1.35,1.21,331,32.578,1873,184.348,0,0,0,35299,0,0,0,3474,25398,0.25,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,0,813191,4739,13498,0,13.714,80037.232,0,466.43,1328.523,0,1.35,1.23,331,32.578,1885,185.529,0,0,0,36672,0,0,0,3609,26793,0.264,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,0,813191,4739,13498,0,13.714,80037.232,0,466.43,1328.523,0,1.35,1.24,329,32.381,1891,186.119,1924859,1344415,580411,38045,18.95,13.23,5.71,3745,28188,0.277,65.74,8399.8,7.19,-6.52,826.7390304,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,0,813191,4739,13498,0,13.714,80037.232,0,466.43,1328.523,0,1.35,1.26,346,34.055,1902,187.202,0,0,0,39689,0,0,0,3906,29309,0.288,65.74,0,0,0,0,0,0,93.3,0.4,3.2,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,2.9
2021-04-06,21802,834993,5506.857,13533,35,14.714,82183.064,2145.833,542.005,1331.967,3.445,1.448,1.27,352,34.645,2052,201.965,0,0,0,41333,0,0,0,4068,30430,0.3,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-07,6814,841807,5274.429,13578,45,16.143,82853.723,670.659,519.129,1336.396,4.429,1.589,1.26,358,35.236,2069,203.639,0,0,0,42977,0,0,0,4230,31551,0.311,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,7822,849629,5205.429,13595,17,13.857,83623.593,769.87,512.337,1338.07,1.673,1.364,1.25,359,35.334,2062,202.95,0,0,0,44620,0,0,0,4392,32672,0.322,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-09,7772,857401,6315.714,13621,26,17.571,84388.542,764.949,621.616,1340.629,2.559,1.729,1.23,368,36.22,2085,205.213,0,0,0,46264,0,0,0,4553,33794,0.333,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,0,857401,6315.714,13621,0,17.571,84388.542,0,621.616,1340.629,0,1.729,1.22,368,36.22,2093,206.001,0,0,0,47908,0,0,0,4715,34915,0.344,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,0,857401,6315.714,13621,0,17.571,84388.542,0,621.616,1340.629,0,1.729,1.21,376,37.007,2098,206.493,2271723,1596667,675020,49552,22.36,15.71,6.64,4877,36036,0.355,65.74,8331.1,7.02,-3.78,819.9773252,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,0,857401,6315.714,13621,0,17.571,84388.542,0,621.616,1340.629,0,1.729,1.2,394,38.779,2165,213.087,0,0,0,52193,0,0,0,5137,39238,0.386,65.74,0,0,0,0,0,0,95,0.2,2.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,2
2021-04-13,19105,876506,5930.429,13660,39,18.143,86268.926,1880.384,583.694,1344.467,3.839,1.786,1.18,387,38.09,2177,214.268,0,0,0,54834,0,0,0,5397,42441,0.418,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-14,8879,885385,6225.429,13720,60,20.286,87142.829,873.904,612.729,1350.373,5.905,1.997,1.17,390,38.385,2134,210.036,0,0,0,57475,0,0,0,5657,45643,0.449,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,7095,892480,6121.571,13761,41,23.714,87841.145,698.316,602.507,1354.408,4.035,2.334,1.16,386,37.992,2131,209.741,0,0,0,60116,0,0,0,5917,48846,0.481,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-16,7658,900138,6105.286,13788,27,23.857,88594.873,753.728,600.905,1357.065,2.657,2.348,1.14,397,39.074,2142,210.823,0,0,0,62757,0,0,0,6177,52048,0.512,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,0,900138,6105.286,13788,0,23.857,88594.873,0,600.905,1357.065,0,2.348,1.13,397,39.074,2140,210.627,0,0,0,65398,0,0,0,6437,55251,0.544,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,0,900138,6105.286,13788,0,23.857,88594.873,0,600.905,1357.065,0,2.348,1.12,397,39.074,2146,211.217,2748000,2005838,742122,68040,27.05,19.74,7.3,6697,58453,0.575,65.74,8273.4,6.87,-3.27,814.2982802,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,0,900138,6105.286,13788,0,23.857,88594.873,0,600.905,1357.065,0,2.348,1.1,420,41.338,2228,219.288,0,0,0,67336,0,0,0,6627,58330,0.574,65.74,0,0,0,0,0,0,93.2,0.6,2.8,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,3.1
2021-04-20,16692,916830,5760.571,13825,37,23.571,90237.761,1642.888,566.977,1360.707,3.642,2.32,1.09,415,40.846,2189,215.449,0,0,0,66632,0,0,0,6558,58208,0.573,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,7510,924340,5565,13863,38,20.429,90976.923,739.162,547.728,1364.447,3.74,2.011,1.08,409,40.255,2147,211.316,0,0,0,65928,0,0,0,6489,58085,0.572,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,7736,932076,5656.571,13882,19,17.286,91738.328,761.405,556.74,1366.317,1.87,1.701,1.08,415,40.846,2154,212.005,0,0,0,65224,0,0,0,6420,57963,0.57,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,6267,938343,5457.857,13923,41,19.286,92355.149,616.821,537.182,1370.353,4.035,1.898,1.07,398,39.173,2106,207.28,0,0,0,64520,0,0,0,6350,57840,0.569,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,0,938343,5457.857,13923,0,19.286,92355.149,0,537.182,1370.353,0,1.898,1.06,396,38.976,2096,206.296,0,0,0,63816,0,0,0,6281,57717,0.568,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,0,938343,5457.857,13923,0,19.286,92355.149,0,537.182,1370.353,0,1.898,1.06,395,38.877,2107,207.379,3189781,2409002,780736,63112,31.39,23.71,7.68,6212,57595,0.567,65.74,8232.5,6.74,-2.3,810.2727526,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,0,938343,5457.857,13923,0,19.286,92355.149,0,537.182,1370.353,0,1.898,1.05,407,40.058,2099,206.591,0,0,0,62280,0,0,0,6130,56981,0.561,65.74,0,0,0,0,0,0,96,0.7,1.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1.3
2021-04-27,14911,953254,5203.429,13968,45,20.429,93822.744,1467.595,512.14,1374.782,4.429,2.011,1.04,391,38.484,2031,199.898,0,0,0,61448,0,0,0,6048,56368,0.555,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,7266,960520,5168.571,14000,32,19.571,94537.891,715.146,508.71,1377.931,3.15,1.926,1.04,399,39.271,1991,195.962,0,0,0,60617,0,0,0,5966,55754,0.549,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,7158,967678,5086,14002,2,17.143,95242.407,704.517,500.583,1378.128,0.197,1.687,1.04,392,38.582,1963,193.206,0,0,0,59785,0,0,0,5884,55141,0.543,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,5926,973604,5037.286,14048,46,17.857,95825.666,583.259,495.788,1382.656,4.527,1.758,1.03,384,37.795,1956,192.517,0,0,0,58954,0,0,0,5802,54527,0.537,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,0,973604,5037.286,14048,0,17.857,95825.666,0,495.788,1382.656,0,1.758,1.03,386,37.992,1947,191.631,0,0,0,58122,0,0,0,5721,53914,0.531,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,0,973604,5037.286,14048,0,17.857,95825.666,0,495.788,1382.656,0,1.758,1.03,380,37.401,1957,192.615,3590813,2782103,808656,57290,35.34,27.38,7.96,5639,53300,0.525,65.74,8186.2,6.61,-2.71,805.7157373,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,0,973604,5037.286,14048,0,17.857,95825.666,0,495.788,1382.656,0,1.758,1.03,391,38.484,1923,189.269,0,0,0,58487,0,0,0,5757,52693,0.519,65.74,0,0,0,0,0,0,96.3,0.7,1.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.3,0,0,0.8
2021-05-04,14950,988554,5042.857,14091,43,17.571,97297.099,1471.434,496.336,1386.888,4.232,1.729,1.02,395,38.877,1885,185.529,0,0,0,59684,0,0,0,5874,52086,0.513,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,7041,995595,5010.714,14151,60,21.571,97990.1,693.001,493.173,1392.793,5.905,2.123,1.02,388,38.188,1798,176.966,0,0,0,60881,0,0,0,5992,51479,0.507,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,6526,1002121,4920.429,14158,7,22.286,98632.413,642.313,484.287,1393.482,0.689,2.193,1.01,384,37.795,1791,176.277,0,0,0,62078,0,0,0,6110,50872,0.501,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,5671,1007792,4884,14173,15,17.857,99190.574,558.161,480.701,1394.958,1.476,1.758,1,393,38.68,1781,175.293,0,0,0,63274,0,0,0,6228,50265,0.495,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,0,1007792,4884,14173,0,17.857,99190.574,0,480.701,1394.958,0,1.758,0.99,392,38.582,1769,174.111,0,0,0,64471,0,0,0,6345,49658,0.489,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,0,1007792,4884,14173,0,17.857,99190.574,0,480.701,1394.958,0,1.758,0.98,391,38.484,1749,172.143,4050490,3125459,924973,65668,39.87,30.76,9.1,6463,49051,0.483,65.74,8249.5,6.57,3.81,811.9459548,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,0,1007792,4884,14173,0,17.857,99190.574,0,480.701,1394.958,0,1.758,0.97,377,37.106,1761,173.324,0,0,0,65007,0,0,0,6398,47736,0.47,65.74,0,0,0,0,0,0,95.9,0.5,2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.1,0,0,0.6
2021-05-11,13812,1021604,4721.429,14217,44,18,100550.001,1359.428,464.7,1399.289,4.331,1.772,0.96,368,36.22,1745,171.749,0,0,0,64345,0,0,0,6333,46421,0.457,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,6330,1027934,4619.857,14267,50,16.571,101173.023,623.022,454.703,1404.21,4.921,1.631,0.94,362,35.629,1644,161.808,0,0,0,63683,0,0,0,6268,45106,0.444,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,0,1027934,3687.571,14267,0,15.571,101173.023,0,362.944,1404.21,0,1.533,0.93,359,35.334,1627,160.135,0,0,0,63022,0,0,0,6203,43791,0.431,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,9192,1037126,4190.571,14275,8,14.571,102077.733,904.71,412.451,1404.998,0.787,1.434,0.93,338,33.267,1555,153.049,0,0,0,62360,0,0,0,6138,42476,0.418,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,0,1037126,4190.571,14275,0,14.571,102077.733,0,412.451,1404.998,0,1.434,0.91,337,33.169,1546,152.163,0,0,0,61699,0,0,0,6073,41161,0.405,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,0,1037126,4190.571,14275,0,14.571,102077.733,0,412.451,1404.998,0,1.434,0.89,318,31.299,1507,148.324,4477749,3404381,1073301,61037,44.07,33.51,10.56,6007,39846,0.392,65.74,8306.8,6.53,3.47,817.5856303,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,0,1037126,4190.571,14275,0,14.571,102077.733,0,412.451,1404.998,0,1.434,0.87,293,28.838,1432,140.943,0,0,0,61616,0,0,0,6064,39249,0.386,65.74,0,0,0,0,0,0,94.8,1.1,1.9,0,0,0,0,0,0,1.1,0,0.1,0,0,0,0,0.4,0,0,0.6
2021-05-18,10017,1047143,3648.429,14301,26,12,103063.643,985.91,359.092,1407.557,2.559,1.181,0.86,281,27.657,1418,139.565,0,0,0,62195,0,0,0,6121,38653,0.38,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,4619,1051762,3404,14349,48,11.714,103518.262,454.619,335.034,1412.281,4.724,1.153,0.83,279,27.46,1329,130.805,0,0,0,62775,0,0,0,6179,38056,0.375,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,3411,1055173,3891.286,14351,2,12,103853.985,335.723,382.995,1412.478,0.197,1.181,0.81,262,25.787,1216,119.683,0,0,0,63354,0,0,0,6236,37460,0.369,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,3168,1058341,3030.714,14366,15,13,104165.791,311.806,298.294,1413.954,1.476,1.28,0.8,247,24.311,1162,114.368,0,0,0,63933,0,0,0,6293,36863,0.363,65.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,0,1058341,3030.714,14366,0,13,104165.791,0,298.294,1413.954,0,1.28,0.78,246,24.212,1157,113.876,0,0,0,64512,0,0,0,6350,36267,0.357,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,0,1058341,3030.714,14366,0,13,104165.791,0,298.294,1413.954,0,1.28,0.77,249,24.507,1148,112.99,4933389,3654073,1279234,65091,48.56,35.96,12.59,6406,35670,0.351,63.89,8318.3,6.46,0.73,818.7175024,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,0,1058341,3030.714,14366,0,13,104165.791,0,298.294,1413.954,0,1.28,0.75,221,21.752,1092,107.479,0,0,0,65703,0,0,0,6467,34572,0.34,63.89,0,0,0,0,0,0,91.9,1.6,1.9,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0.3,0,0,1
2021-05-25,6034,1064375,2461.714,14396,30,13.571,104759.679,593.888,242.291,1416.907,2.953,1.336,0.74,226,22.244,1031,101.475,0,0,0,66315,0,0,0,6527,33473,0.329,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,2732,1067107,2192.143,14436,40,12.429,105028.573,268.893,215.759,1420.844,3.937,1.223,0.72,217,21.358,974,95.865,0,0,0,66927,0,0,0,6587,32375,0.319,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,1366,1068473,1900,14451,15,14.286,105163.02,134.447,187.005,1422.32,1.476,1.406,0.7,216,21.26,954,93.896,0,0,0,67539,0,0,0,6647,31276,0.308,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,0,1068473,1447.429,14451,0,12.143,105163.02,0,142.461,1422.32,0,1.195,0.71,206,20.275,884,87.007,0,0,0,68151,0,0,0,6708,30178,0.297,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,0,1068473,1447.429,14451,0,12.143,105163.02,0,142.461,1422.32,0,1.195,0.73,208,20.472,858,84.447,0,0,0,68763,0,0,0,6768,29079,0.286,63.89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,0,1068473,1447.429,14451,0,12.143,105163.02,0,142.461,1422.32,0,1.195,0.74,206,20.275,847,83.365,5419014,3849938,1568983,69375,53.34,37.89,15.44,6828,27981,0.275,63.89,8303.4,6.37,-0.95,817.2509899,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,0,1068473,1447.429,14451,0,12.143,105163.02,0,142.461,1422.32,0,1.195,0.75,195,19.193,771,75.885,0,0,0,71424,0,0,0,7030,28403,0.28,63.89,0,0,0,0,0,0,82.5,0.8,0.6,0,0,0,0,0,0,13.7,0,0,0,0,0,0,1.5,0,0,0.8
2021-06-01,0,1068473,585.429,14451,0,7.857,105163.02,0,57.62,1422.32,0,0.773,0.78,189,18.602,716,70.471,0,0,0,73474,0,0,0,7232,28826,0.284,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,0,1068473,195.143,14451,0,2.143,105163.02,0,19.207,1422.32,0,0.211,0.83,176,17.323,660,64.96,0,0,0,75523,0,0,0,7433,29249,0.288,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,8520,1076993,1217.143,14512,61,8.714,106001.589,838.57,119.796,1428.324,6.004,0.858,0.9,170,16.732,643,63.286,0,0,0,77572,0,0,0,7635,29672,0.292,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,1069,1078062,1369.857,14523,11,10.286,106106.804,105.215,134.826,1429.407,1.083,1.012,0.87,160,15.748,598,58.857,0,0,0,79622,0,0,0,7837,30094,0.296,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,0,1078062,1369.857,14523,0,10.286,106106.804,0,134.826,1429.407,0,1.012,0.83,161,15.846,592,58.267,0,0,0,81671,0,0,0,8038,30517,0.3,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,0,1078062,1369.857,14523,0,10.286,106106.804,0,134.826,1429.407,0,1.012,0.79,150,14.764,569,56.003,6005055,4066516,1938436,83720,59.1,40.02,19.08,8240,30940,0.305,54.63,8286.9,6.28,-1.05,815.6269995,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,0,1078062,1369.857,14523,0,10.286,106106.804,0,134.826,1429.407,0,1.012,0.75,147,14.468,541,53.247,0,0,0,85674,0,0,0,8432,32019,0.315,54.63,0,0,0,0,0,0,72,1.8,0.3,0,0,0,0,0,0,24.7,0.1,0,0,0,0,0,0.3,0,0,0.8
2021-06-08,2671,1080733,1751.429,14546,23,13.571,106369.694,262.89,172.382,1431.671,2.264,1.336,0.71,139,13.681,535,52.657,0,0,0,87628,0,0,0,8625,33098,0.326,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,1165,1081898,1917.857,14562,16,15.857,106484.357,114.664,188.763,1433.245,1.575,1.561,0.67,126,12.401,495,48.72,0,0,0,89582,0,0,0,8817,34178,0.336,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,831,1082729,819.429,14565,3,7.571,106566.147,81.79,80.651,1433.541,0.295,0.745,0.63,125,12.303,478,47.047,0,0,0,91536,0,0,0,9009,35257,0.347,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,727,1083456,770.571,14574,9,7.286,106637.701,71.554,75.842,1434.426,0.886,0.717,0.61,120,11.811,454,44.684,0,0,0,93490,0,0,0,9202,36336,0.358,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,0,1083456,770.571,14574,0,7.286,106637.701,0,75.842,1434.426,0,0.717,0.59,119,11.712,449,44.192,0,0,0,95444,0,0,0,9394,37416,0.368,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,0,1083456,770.571,14574,0,7.286,106637.701,0,75.842,1434.426,0,0.717,0.56,118,11.614,446,43.897,6686840,4335981,2350744,97398,65.81,42.68,23.14,9586,38495,0.379,54.63,8290.2,6.21,0.21,815.9517976,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,0,1083456,770.571,14574,0,7.286,106637.701,0,75.842,1434.426,0,0.717,0.53,111,10.925,444,43.7,0,0,0,99275,0,0,0,9771,39183,0.386,54.63,0,0,0,0,0,0,62.7,1.1,0.4,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0.9,0,0,1.1
2021-06-15,1180,1084636,557.571,14574,0,4,106753.841,116.14,54.878,1434.426,0,0.394,0.5,100,9.842,426,41.928,0,0,0,101152,0,0,0,9956,39870,0.392,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,0,1084636,391.143,14574,0,1.714,106753.841,0,38.498,1434.426,0,0.169,0.48,97,9.547,408,40.157,0,0,0,103030,0,0,0,10141,40558,0.399,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,0,1084636,272.429,14574,0,1.286,106753.841,0,26.813,1434.426,0,0.127,0.47,90,8.858,388,38.188,0,0,0,104907,0,0,0,10325,41246,0.406,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,0,1084636,168.571,14574,0,0,106753.841,0,16.591,1434.426,0,0,0.49,84,8.268,374,36.81,0,0,0,106784,0,0,0,10510,41934,0.413,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,0,1084636,168.571,14574,0,0,106753.841,0,16.591,1434.426,0,0,0.51,85,8.366,370,36.417,0,0,0,108662,0,0,0,10695,42621,0.419,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,0,1084636,168.571,14574,0,0,106753.841,0,16.591,1434.426,0,0,0.52,82,8.071,366,36.023,7460613,4639145,2821343,110539,73.43,45.66,27.77,10880,43309,0.426,54.63,8265.5,6.12,-1.6,813.5207333,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,0,1084636,168.571,14574,0,0,106753.841,0,16.591,1434.426,0,0,0.53,76,7.48,325,31.988,0,0,0,107763,0,0,0,10606,43019,0.423,54.63,0,0,0,0,0,0,56.9,1.4,0.5,0,0.1,0,0,0,0,39.6,0,0,0,0,0,0,0.8,0,0,0.8
2021-06-22,3378,1088014,482.571,14608,34,4.857,107086.316,332.475,47.496,1437.773,3.346,0.478,0.54,65,6.398,307,30.216,0,0,0,104987,0,0,0,10333,42729,0.421,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,504,1088518,554.571,14616,8,6,107135.922,49.606,54.583,1438.56,0.787,0.591,0.55,64,6.299,286,28.149,0,0,0,102211,0,0,0,10060,42439,0.418,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,378,1088896,608.571,14619,3,6.429,107173.126,37.204,59.898,1438.855,0.295,0.633,0.56,67,6.594,259,25.492,0,0,0,99434,0,0,0,9787,42149,0.415,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,0,1088896,608.571,14619,0,6.429,107173.126,0,59.898,1438.855,0,0.633,0.58,67,6.594,256,25.196,0,0,0,96658,0,0,0,9513,41859,0.412,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,0,1088896,608.571,14619,0,6.429,107173.126,0,59.898,1438.855,0,0.633,0.61,67,6.594,257,25.295,0,0,0,93882,0,0,0,9240,41568,0.409,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,0,1088896,608.571,14619,0,6.429,107173.126,0,59.898,1438.855,0,0.633,0.63,67,6.594,256,25.196,8098354,4928093,3170125,91106,79.71,48.5,31.2,8967,41278,0.406,54.63,8252.4,6.04,-0.84,812.2313834,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,0,1088896,608.571,14619,0,6.429,107173.126,0,59.898,1438.855,0,0.633,0.65,61,6.004,250,24.606,0,0,0,93072,0,0,0,9160,43775,0.431,54.63,0,0,0,0,0,0,37.6,0.5,0.2,0,0,0,0,0,0,59.5,0,0,0,0,0,0.1,0.3,0,0,1.8
2021-06-29,847,1089743,247,14626,7,2.571,107256.491,83.365,24.311,1439.544,0.689,0.253,0.67,48,4.724,222,21.85,0,0,0,95037,0,0,0,9354,46272,0.455,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,247,1089990,210.286,14629,3,1.857,107280.801,24.311,20.697,1439.84,0.295,0.183,0.7,43,4.232,218,21.456,0,0,0,97003,0,0,0,9547,48769,0.48,54.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,563,1090553,236.714,14630,1,1.571,107336.214,55.413,23.298,1439.938,0.098,0.155,0.73,40,3.937,205,20.177,0,0,0,98969,0,0,0,9741,51266,0.505,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,327,1090880,283.429,14631,1,1.714,107368.398,32.185,27.896,1440.037,0.098,0.169,0.76,40,3.937,207,20.374,0,0,0,100935,0,0,0,9934,53763,0.529,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,0,1090880,283.429,14631,0,1.714,107368.398,0,27.896,1440.037,0,0.169,0.78,40,3.937,205,20.177,0,0,0,102900,0,0,0,10128,56260,0.554,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
