date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.1.7,B.1.617.2,B.1.1.529,Other,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2021-05-08,0,1007792,4884,14173,0,17.857,0.99,392,38.582,1769,51085,9117067,50841,0.0961,10.4,,,,64482,49531,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1007792,14173,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-09,0,1007792,4884,14173,0,17.857,0.98,391,38.484,1749,51085,9168152,51085,0.0956,10.5,4051547,3064063,881706,65679,48934,65.74,8251.2,6.57,3.83,812.113275,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1007792,14173,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-10,0,1007792,4884,14173,0,17.857,0.97,377,37.106,1761,41424,9209576,49705,0.0983,10.2,,,,65018,47625,65.74,,,,,95.9,0.8,0,0.6,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1007792,14173,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-11,13812,1021604,4721.429,14217,44,18,0.96,368,36.22,1745,41424,9251000,48325,0.0977,10.2,,,,64356,46316,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1021604,14217,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-12,6330,1027934,4619.857,14267,50,16.571,0.94,362,35.629,1644,41424,9292424,46945,0.0984,10.2,,,,63695,45007,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1027934,14267,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-13,0,1027934,3687.571,14267,0,15.571,0.93,359,35.334,1627,41424,9333848,45564,0.0809,12.4,,,,63033,43699,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1027934,14267,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-14,9192,1037126,4190.571,14275,8,14.571,0.93,338,33.267,1555,41424,9375272,44184,0.0948,10.5,,,,62371,42390,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1037126,14275,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-15,0,1037126,4190.571,14275,0,14.571,0.91,337,33.169,1546,41424,9416696,42804,0.0979,10.2,,,,61710,41081,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1037126,14275,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-16,0,1037126,4190.571,14275,0,14.571,0.89,318,31.299,1507,41424,9458120,41424,0.1012,9.9,4478885,3342467,1028747,61048,39772,65.74,8308.9,6.53,3.5,817.79232,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1037126,14275,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-17,0,1037126,4190.571,14275,0,14.571,0.88,293,28.838,1432,37510,9495630,40865,0.1025,9.8,,,,61628,39179,65.74,,,,,94.8,1.1,0,0.6,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1037126,14275,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-18,10017,1047143,3648.429,14301,26,12,0.86,281,27.657,1418,37510,9533140,40306,0.0905,11,,,,62207,38585,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1047143,14301,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-19,4619,1051762,3404,14349,48,11.714,0.84,279,27.46,1329,37510,9570650,39747,0.0856,11.7,,,,62786,37992,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1051762,14349,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-20,3411,1055173,3891.286,14351,2,12,0.81,262,25.787,1216,37510,9608160,39187,0.0993,10.1,,,,63365,37398,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1055173,14351,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-21,3168,1058341,3030.714,14366,15,13,0.8,247,24.311,1162,37510,9645670,38628,0.0785,12.7,,,,63945,36805,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1058341,14366,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-22,0,1058341,3030.714,14366,0,13,0.79,246,24.212,1157,37510,9683180,38069,0.0796,12.6,,,,64524,36211,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1058341,14366,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-23,0,1058341,3030.714,14366,0,13,0.77,249,24.507,1148,37510,9720690,37510,0.0808,12.4,4934607,3591790,1233515,65103,35618,63.89,8320.8,6.46,0.75,818.9635615,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1058341,14366,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-24,0,1058341,3030.714,14366,0,13,0.76,221,21.752,1092,32800,9753490,36837,0.0823,12.2,,,,65715,34521,63.89,,,,,91.9,3.4,0,1,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1058341,14366,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-25,6034,1064375,2461.714,14396,30,13.571,0.74,226,22.244,1031,32800,9786290,36164,0.0681,14.7,,,,66327,33425,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1064375,14396,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-26,2732,1067107,2192.143,14436,40,12.429,0.73,217,21.358,974,32800,9819090,35491,0.0618,16.2,,,,66939,32329,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1067107,14436,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-27,1366,1068473,1900,14451,15,14.286,0.71,216,21.26,954,32800,9851890,34819,0.0546,18.3,,,,67551,31233,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1068473,14451,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-28,0,1068473,1447.429,14451,0,12.143,0.71,206,20.275,884,32800,9884690,34146,0.0424,23.6,,,,68163,30137,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1068473,14451,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-29,0,1068473,1447.429,14451,0,12.143,0.73,208,20.472,858,32800,9917490,33473,0.0432,23.1,,,,68775,29041,63.89,,,,,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1068473,14451,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-30,0,1068473,1447.429,14451,0,12.143,0.74,206,20.275,847,32800,9950290,32800,0.0441,22.7,5420317,3787405,1521997,69387,27945,63.89,8306.3,6.37,-0.92,817.5364185,,,,,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1068473,14451,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-05-31,0,1068473,1447.429,14451,0,12.143,0.75,195,19.193,771,27113,9977403,31988,0.0452,22.1,,,,71437,28368,63.89,,,,,82.5,13.7,0,0.8,0,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1068473,14451,63.89,63.89,69.05,69.05,58.18,58.18,61.13,61.13,37.5,37.5
2021-06-01,0,1068473,585.429,14451,0,7.857,0.78,189,18.602,716,27113,10004516,31175,0.0188,53.3,,,,73488,28791,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1068473,14451,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-02,0,1068473,195.143,14451,0,2.143,0.83,176,17.323,660,27113,10031629,30363,0.0064,155.6,,,,75538,29214,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1068473,14451,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-03,8520,1076993,1217.143,14512,61,8.714,0.9,170,16.732,643,27113,10058742,29550,0.0412,24.3,,,,77588,29637,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1076993,14512,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-04,1069,1078062,1369.857,14523,11,10.286,0.87,160,15.748,598,27113,10085855,28738,0.0477,21,,,,79638,30060,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1078062,14523,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-05,0,1078062,1369.857,14523,0,10.286,0.83,161,15.846,592,27113,10112968,27925,0.0491,20.4,,,,81689,30483,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1078062,14523,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-06,0,1078062,1369.857,14523,0,10.286,0.79,150,14.764,569,27113,10140081,27113,0.0505,19.8,6006489,4003746,1890225,83739,30906,54.63,8290,6.28,-1.03,815.9321129,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1078062,14523,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-07,0,1078062,1369.857,14523,0,10.286,0.75,147,14.468,541,22353,10162434,26433,0.0518,19.3,,,,85693,31985,54.63,,,,,72,24.7,0,0.8,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1078062,14523,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-08,2671,1080733,1751.429,14546,23,13.571,0.71,139,13.681,535,22353,10184787,25753,0.068,14.7,,,,87647,33065,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1080733,14546,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-09,1165,1081898,1917.857,14562,16,15.857,0.67,126,12.401,495,22353,10207140,25073,0.0765,13.1,,,,89602,34145,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1081898,14562,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-10,831,1082729,819.429,14565,3,7.571,0.63,125,12.303,478,22353,10229493,24393,0.0336,29.8,,,,91556,35224,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1082729,14565,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-11,727,1083456,770.571,14574,9,7.286,0.62,120,11.811,454,22353,10251846,23713,0.0325,30.8,,,,93510,36304,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1083456,14574,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-12,0,1083456,770.571,14574,0,7.286,0.59,119,11.712,449,22353,10274199,23033,0.0335,29.9,,,,95464,37384,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,2,4,2,1083456,14574,54.63,54.63,65.48,65.48,54.22,54.22,56.61,56.61,37.5,37.5
2021-06-13,0,1083456,770.571,14574,0,7.286,0.57,118,11.614,446,22353,10296552,22353,0.0345,29,6688418,4272989,2301515,97418,38463,54.63,8294.4,6.21,0.28,816.365177,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1083456,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-14,0,1083456,770.571,14574,0,7.286,0.54,111,10.925,444,21646,10318198,22252,0.0346,28.9,,,,99296,39152,54.63,,,,,62.7,33.8,0,1.1,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1083456,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-15,1180,1084636,557.571,14574,0,4,0.51,100,9.842,426,21646,10339844,22151,0.0252,39.7,,,,101174,39841,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-16,0,1084636,391.143,14574,0,1.714,0.49,97,9.547,408,21646,10361490,22050,0.0177,56.4,,,,103052,40529,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-17,0,1084636,272.429,14574,0,1.286,0.48,90,8.858,388,21646,10383136,21949,0.0124,80.6,,,,104930,41218,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-18,0,1084636,168.571,14574,0,0,0.49,84,8.268,374,21646,10404782,21848,0.0077,129.6,,,,106808,41906,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-19,0,1084636,168.571,14574,0,0,0.51,85,8.366,370,21646,10426428,21747,0.0078,129,,,,108686,42595,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-20,0,1084636,168.571,14574,0,0,0.53,82,8.071,366,21646,10448074,21646,0.0078,128.4,7462362,4575974,2771005,110563,43284,54.63,8269.8,6.13,-1.59,813.943955,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-21,0,1084636,168.571,14574,0,0,0.54,76,7.48,325,15173,10463247,20721,0.0081,122.9,,,,107788,42994,54.63,,,,,56.9,39.6,0,0.8,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1084636,14574,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-22,3378,1088014,482.571,14608,34,4.857,0.55,65,6.398,307,15173,10478420,19797,0.0244,41,,,,105012,42705,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088014,14608,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-23,504,1088518,554.571,14616,8,6,0.56,64,6.299,286,15173,10493593,18872,0.0294,34,,,,102236,42416,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088518,14616,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-24,378,1088896,608.571,14619,3,6.429,0.57,67,6.594,259,15173,10508766,17947,0.0339,29.5,,,,99460,42127,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088896,14619,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-25,0,1088896,608.571,14619,0,6.429,0.59,67,6.594,256,15173,10523939,17022,0.0358,28,,,,96684,41838,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088896,14619,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-26,0,1088896,608.571,14619,0,6.429,0.61,67,6.594,257,15173,10539112,16098,0.0378,26.5,,,,93908,41549,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088896,14619,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-27,0,1088896,608.571,14619,0,6.429,0.64,67,6.594,256,15173,10554285,15173,0.0401,24.9,8100286,4864794,3119045,91132,41260,54.63,8256.8,6.05,-0.84,812.6644475,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088896,14619,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-28,0,1088896,608.571,14619,0,6.429,0.66,61,6.004,250,15050,10569335,15155,0.0402,24.9,,,,93098,43758,54.63,,,,,37.6,59.5,0,1.8,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1088896,14619,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-29,847,1089743,247,14626,7,2.571,0.68,48,4.724,222,15050,10584385,15138,0.0163,61.3,,,,95063,46256,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1089743,14626,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-06-30,247,1089990,210.286,14629,3,1.857,0.7,43,4.232,218,15050,10599435,15120,0.0139,71.9,,,,97029,48754,54.63,,,,,,,,,0,1,1,4,1,1,1,3,2,0,2,2,1,1,4,2,1089990,14629,54.63,54.63,65.48,65.48,53.44,53.44,55.71,55.71,37.5,37.5
2021-07-01,563,1090553,236.714,14630,1,1.571,0.73,40,3.937,205,15050,10614485,15103,0.0157,63.8,,,,98995,51252,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1090553,14630,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-02,327,1090880,283.429,14631,1,1.714,0.76,40,3.937,207,15050,10629535,15085,0.0188,53.2,,,,100960,53750,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1090880,14631,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-03,0,1090880,283.429,14631,0,1.714,0.78,40,3.937,205,15050,10644585,15068,0.0188,53.2,,,,102926,56248,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1090880,14631,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-04,0,1090880,283.429,14631,0,1.714,0.8,38,3.74,201,15050,10659635,15050,0.0188,53.1,8834527,5276018,3441275,104892,58746,51.85,8216.5,5.95,-2.56,808.6979741,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1090880,14631,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-05,0,1090880,283.429,14631,0,1.714,0.82,33,3.248,185,11435,10671070,14534,0.0195,51.3,,,,102111,58253,51.85,,,,,19.1,79.4,0,0.7,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1090880,14631,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-06,850,1091730,283.857,14633,2,1,0.84,30,2.953,176,11435,10682505,14017,0.0203,49.4,,,,99331,57759,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1091730,14633,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-07,353,1092083,299,14639,6,1.429,0.86,30,2.953,171,11435,10693940,13501,0.0221,45.2,,,,96551,57266,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092083,14639,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-08,225,1092308,250.714,14642,3,1.714,0.88,28,2.756,166,11435,10705375,12984,0.0193,51.8,,,,93771,56772,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092308,14642,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-09,232,1092540,237.143,14643,1,1.714,0.91,26,2.559,155,11435,10716810,12468,0.019,52.6,,,,90991,56279,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092540,14643,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-10,0,1092540,237.143,14643,0,1.714,0.94,26,2.559,153,11435,10728245,11951,0.0198,50.4,,,,88210,55785,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092540,14643,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-11,0,1092540,237.143,14643,0,1.714,0.97,25,2.461,154,11435,10739680,11435,0.0207,48.2,9432538,5663062,3651746,85430,55292,51.85,8203.5,5.87,-0.81,807.4184666,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092540,14643,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-12,0,1092540,237.143,14643,0,1.714,0.99,21,2.067,148,10292,10749972,11272,0.021,47.5,,,,83655,54548,51.85,,,,,6.3,92.5,0,0.3,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1092540,14643,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-13,669,1093209,211.286,14645,2,1.714,1.02,20,1.968,147,10292,10760264,11108,0.019,52.6,,,,81879,53804,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,4,2,1093209,14645,51.85,51.85,62.62,62.62,53.44,53.44,52.14,52.14,62.5,62.5
2021-07-14,367,1093576,213.286,14642,-3,0.429,1.06,21,2.067,155,10292,10770556,10945,0.0195,51.3,,,,80104,53060,51.85,,,,,,,,,0,1,1,3,1,1,1,3,2,1,2,2,1,0,5,2,1093576,14642,51.85,51.85,62.62,62.62,54.69,54.69,53.57,53.57,62.5,62.5
2021-07-15,347,1093923,230.714,14643,1,0.143,1.1,19,1.87,149,10292,10780848,10782,0.0214,46.7,,,,78328,52316,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1093923,14643,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-16,364,1094287,249.571,14646,3,0.429,1.13,19,1.87,143,10292,10791140,10619,0.0235,42.5,,,,76553,51573,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1094287,14646,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-17,0,1094287,249.571,14646,0,0.429,1.16,19,1.87,139,10292,10801432,10455,0.0239,41.9,,,,74777,50829,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1094287,14646,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-18,0,1094287,249.571,14646,0,0.429,1.2,19,1.87,138,10292,10811724,10292,0.0242,41.2,9943552,6013656,3811844,73002,50085,37.04,8227.3,5.82,1.5,809.7609496,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1094287,14646,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-19,0,1094287,249.571,14646,0,0.429,1.23,23,2.264,137,10697,10822421,10350,0.0241,41.5,,,,71651,47813,37.04,,,,,3.1,96.5,0,0.2,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1094287,14646,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-20,992,1095279,295.714,14650,4,0.714,1.27,23,2.264,134,10697,10833118,10408,0.0284,35.2,,,,70299,45541,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1095279,14650,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-21,479,1095758,311.714,14651,1,1.286,1.29,24,2.362,130,10697,10843815,10466,0.0298,33.6,,,,68948,43268,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1095758,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-22,583,1096341,345.429,14651,0,1.143,1.31,23,2.264,123,10697,10854512,10523,0.0328,30.5,,,,67597,40996,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1096341,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-23,458,1096799,358.857,14651,0,0.714,1.32,22,2.165,130,10697,10865209,10581,0.0339,29.5,,,,66245,38724,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1096799,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-24,0,1096799,358.857,14651,0,0.714,1.33,22,2.165,130,10697,10875906,10639,0.0337,29.6,,,,64894,36452,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1096799,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-25,0,1096799,358.857,14651,0,0.714,1.35,22,2.165,128,10697,10886603,10697,0.0335,29.8,10388349,6252916,4017123,63542,34180,37.04,8202.1,5.74,-1.58,807.2806735,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1096799,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-26,0,1096799,358.857,14651,0,0.714,1.37,21,2.067,117,11037,10897640,10746,0.0334,29.9,,,,62621,32149,37.04,,,,,0.9,98.8,0,0.1,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1096799,14651,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-27,1355,1098154,410.714,14655,4,0.714,1.38,21,2.067,115,11037,10908677,10794,0.0381,26.3,,,,61700,30118,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1098154,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-28,641,1098795,433.857,14655,0,0.571,1.39,19,1.87,115,11037,10919714,10843,0.04,25,,,,60779,28087,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1098795,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
